,State,Year,TempSummer,TempWinter
559,MT,2009,64.30555555555556,23.564926470588237
560,MT,2010,63.709523809523795,21.464145658263305
561,MT,2011,65.89684210526316,21.106349206349208
562,MT,2012,67.48571428571428,26.837936507936508
563,MT,2013,66.78333333333332,23.096825396825395
564,MT,2014,65.00833333333333,23.101031746031747
565,MT,2015,67.3947987616099,26.106666666666666
566,MT,2016,66.30037037037037,25.803921568627448
567,NC,1996,75.60000000000001,47.275
568,NC,1997,75.04583333333333,44.34722222222222
569,NC,1998,78.29333333333334,46.54563492063492
570,NC,1999,77.41554232804232,48.80925925925926
571,NC,2000,76.79473684210525,36.67
572,NC,2001,74.39833333333334,45.85166666666667
573,NC,2002,80.195,43.14999999999999
574,NC,2003,74.02105263157895,41.775000000000006
575,NC,2004,79.075,42.325
576,NC,2005,78.49407407407408,46.41850877192982
577,NC,2006,76.27611111111112,47.562777777777775
578,NC,2007,81.97999999999999,41.849999999999994
579,NC,2008,78.77391304347825,42.65652173913043
580,NC,2009,76.11976911976912,42.58972332015811
581,NC,2010,79.81792929292929,41.64578392621871
582,NC,2011,79.8013888888889,44.451388888888886
583,NC,2012,77.5138888888889,47.357548309178746
584,NC,2013,76.90176218708827,45.172222222222224
585,NC,2014,76.72430830039526,42.65592885375494
586,NC,2015,78.97653554175294,43.607180500658764
587,NC,2016,79.97684626586228,43.08080808080808
588,ND,1996,70.925,6.425000000000001
589,ND,1997,68.64166666666665,15.791666666666666
590,ND,1998,68.76333333333334,19.517777777777777
591,ND,1999,66.78777777777776,18.53888888888889
592,ND,2000,70.51666666666667,4.042857142857143
593,ND,2001,68.28518518518518,16.62857142857143
594,ND,2002,72.84444444444445,17.244444444444447
595,ND,2003,62.44444444444444,9.666666666666666
596,ND,2004,67.83333333333333,15.655555555555557
597,ND,2005,67.42962962962963,17.262962962962963
598,ND,2006,70.02037037037036,24.131481481481483
599,ND,2007,66.80000000000001,9.055555555555555
600,ND,2008,69.97777777777779,5.333333333333332
601,ND,2009,64.72592592592592,8.944444444444445
602,ND,2010,64.79,9.655555555555555
603,ND,2011,68.99333333333333,14.88
604,ND,2012,69.81333333333335,21.790000000000003
605,ND,2013,67.09555555555556,15.035555555555556
606,ND,2014,65.92333333333333,14.923333333333332
607,ND,2015,68.36777777777779,21.43777777777778
608,ND,2016,68.99333333333333,22.897142857142857
609,NE,1996,72.10000000000001,22.963636363636365
610,NE,1997,70.45833333333333,26.141666666666666
611,NE,1998,72.10555555555555,30.100000000000005
612,NE,1999,72.67819217819216,31.4457264957265
613,NE,2000,75.7076923076923,19.241176470588236
614,NE,2001,74.0078431372549,28.784313725490197
615,NE,2002,79.17058823529412,27.676470588235297
616,NE,2003,62.952941176470574,24.723529411764705
617,NE,2004,72.27647058823528,26.54705882352941
618,NE,2005,73.97916666666667,27.651593137254906
619,NE,2006,74.27352941176471,35.14509803921569
620,NE,2007,74.9,21.72941176470588
621,NE,2008,76.42941176470589,20.81176470588235
622,NE,2009,69.80102707749766,29.116905929038282
623,NE,2010,73.6253968253968,23.934920634920633
624,NE,2011,74.81095238095239,24.73333333333333
625,NE,2012,76.36984126984126,32.65079365079365
626,NE,2013,72.48748832866481,28.173567251461986
627,NE,2014,69.75714285714287,27.72698412698413
628,NE,2015,72.38824463118581,32.355555555555554
629,NE,2016,73.86341269841269,31.455952380952386
630,NH,1996,65.85,29.224999999999998
631,NH,1997,63.800000000000004,22.361666666666668
632,NH,1998,65.91666666666667,27.48555555555556
633,NH,1999,67.12333333333333,23.316666666666663
634,NH,2000,64.74285714285715,20.128571428571426
635,NH,2001,64.47142857142858,23.228571428571428
636,NH,2002,69.04285714285716,22.699999999999996
637,NH,2003,63.028571428571425,16.514285714285712
638,NH,2004,67.92857142857142,23.414285714285715
639,NH,2005,68.39047619047619,21.238095238095237
640,NH,2006,67.97222222222221,28.071428571428573
641,NH,2007,69.5,19.828571428571426
642,NH,2008,69.95714285714286,22.228571428571428
643,NH,2009,63.84285714285715,20.084656084656086
644,NH,2010,68.33796296296298,25.01746031746032
645,NH,2011,67.2462962962963,23.292592592592587
646,NH,2012,68.4962962962963,27.75
647,NH,2013,68.73314814814815,24.04444444444444
648,NH,2014,66.25,21.074074074074076
649,NH,2015,66.66047619047619,17.184761904761903
650,NH,2016,68.09555555555555,29.242129629629627
651,NJ,1996,73.45,39.95
652,NJ,1997,72.63333333333334,35.91111111111111
653,NJ,1998,72.92555555555556,39.705555555555556
654,NJ,1999,74.64999999999999,35.28174603174603
655,NJ,2000,71.30000000000001,25.0
656,NJ,2001,70.33999999999999,33.596666666666664
657,NJ,2002,76.88,36.36
658,NJ,2003,67.84,27.079999999999995
659,NJ,2004,73.36,33.709999999999994
660,NJ,2005,75.13777777777779,31.450833333333335
661,NJ,2006,76.14333333333333,38.026666666666664
662,NJ,2007,75.8,27.72
663,NJ,2008,77.2,33.72
664,NJ,2009,70.69666666666666,31.626666666666665
665,NJ,2010,75.69333333333334,35.51
666,NJ,2011,74.9025925925926,33.53333333333334
667,NJ,2012,74.37185185185184,38.089999999999996
668,NJ,2013,73.7125925925926,34.61074074074073
669,NJ,2014,72.52,30.541515151515153
670,NJ,2015,73.73814814814814,28.05
671,NJ,2016,75.78939393939395,35.15
672,NM,1996,76.5,40.47500000000001
673,NM,1997,76.08333333333333,36.88333333333333
674,NM,1998,72.77129629629628,37.596097883597885
675,NM,1999,71.42222222222222,37.52962962962963
676,NM,2000,75.67777777777776,34.33571428571429
677,NM,2001,74.39285714285715,34.65714285714285
678,NM,2002,75.12857142857142,35.692857142857136
679,NM,2003,70.3,36.68571428571429
680,NM,2004,73.77857142857142,35.66428571428571
681,NM,2005,73.73611111111111,40.65238095238095
682,NM,2006,74.78333333333333,39.35
683,NM,2007,79.5,34.80714285714286
684,NM,2008,74.45714285714287,32.57857142857143
685,NM,2009,73.83184523809524,38.04285714285714
686,NM,2010,74.01666666666665,36.206250000000004
687,NM,2011,76.73750000000001,35.79416666666666
688,NM,2012,75.69583333333334,40.04736111111111
689,NM,2013,71.47823232323232,34.26222222222222
690,NM,2014,74.07535797535796,38.48222222222223
691,NM,2015,73.60837606837606,37.2259829059829
692,NM,2016,74.76816849816849,37.892918192918195
693,NV,1996,79.83333333333333,38.73333333333334
694,NV,1997,72.94444444444446,37.23095238095238
695,NV,1998,72.5,37.79047619047619
696,NV,1999,69.03809523809524,38.0047619047619
697,NV,2000,75.97142857142856,37.57
698,NV,2001,74.34969696969696,33.192424242424245
699,NV,2002,75.5030303030303,39.654545454545456
700,NV,2003,72.44000000000001,35.111111111111114
701,NV,2004,78.11000000000001,35.81
702,NV,2005,74.68650793650794,36.307500000000005
703,NV,2006,75.23954545454545,36.35121212121212
704,NV,2007,75.72,30.366666666666664
705,NV,2008,78.91538461538461,30.899999999999995
706,NV,2009,73.54166666666667,36.40940170940171
707,NV,2010,75.29523809523809,38.24444444444444
708,NV,2011,74.06433566433566,36.60769230769231
709,NV,2012,75.85128205128207,39.771153846153844
710,NV,2013,76.94777777777777,32.797435897435896
711,NV,2014,75.65641025641027,40.62359584859585
712,NV,2015,71.36068376068377,37.746153846153845
713,NV,2016,76.84871794871795,37.84685314685314
714,NY,1996,70.96666666666667,35.97777777777778
715,NY,1997,69.17000000000002,30.775185185185183
716,NY,1998,68.28750000000001,33.69260935143288
717,NY,1999,70.77490884072927,28.486666666666665
718,NY,2000,64.89090909090908,23.88333333333334
719,NY,2001,66.79885057471263,30.049381078691425
720,NY,2002,70.4197956577267,34.02413793103448
721,NY,2003,64.45517241379311,21.858620689655172
722,NY,2004,69.84482758620689,26.475862068965515
723,NY,2005,71.48066378066379,25.40109469074986
724,NY,2006,71.18241379310346,32.89183087027914
725,NY,2007,71.24000000000001,21.07857142857143
726,NY,2008,72.44074074074072,27.3
727,NY,2009,66.81685823754789,25.928772710418986
728,NY,2010,71.05691509084168,26.682974910394268
729,NY,2011,70.81616487455197,27.808602150537634
730,NY,2012,71.03161290322582,33.11150537634409
731,NY,2013,69.90074774440735,29.807526881720424
732,NY,2014,68.74651340996168,26.03888888888888
733,NY,2015,69.46770980101347,21.42861247947455
734,NY,2016,71.07933333333334,30.132688172043014
735,OH,1996,70.8,30.724999999999998
736,OH,1997,69.33,30.80626780626781
737,OH,1998,71.01746031746032,36.617543859649125
738,OH,1999,72.48642951251647,31.93068181818182
739,OH,2000,66.78333333333332,21.542307692307688
740,OH,2001,68.83461538461539,32.44871794871795
741,OH,2002,75.93846153846152,34.280769230769224
742,OH,2003,66.20769230769231,24.73461538461538
743,OH,2004,71.72307692307693,31.003846153846148
744,OH,2005,74.1281991744066,29.028974358974356
745,OH,2006,71.31743589743589,35.768589743589736
746,OH,2007,74.26666666666667,19.719230769230766
747,OH,2008,73.35000000000001,27.75769230769231
748,OH,2009,68.18846153846154,27.389743589743592
749,OH,2010,74.00502136752137,25.33974358974359
750,OH,2011,73.45297008547008,29.768820512820515
751,OH,2012,73.33440170940172,34.957692307692305
752,OH,2013,71.13076923076923,31.261538461538464
753,OH,2014,68.45835897435897,25.51639241917503
754,OH,2015,70.78589743589744,25.51153846153846
755,OH,2016,73.62798216276478,30.591142191142183
756,OK,1996,81.5,41.379999999999995
757,OK,1997,78.73555555555556,39.623333333333335
758,OK,1998,83.91538461538462,41.768001443001445
759,OK,1999,75.05,43.8915750915751
760,OK,2000,81.52857142857142,30.546666666666667
761,OK,2001,82.62444444444445,38.83555555555555
762,OK,2002,81.95333333333335,40.14666666666667
763,OK,2003,74.05333333333333,37.57333333333333
764,OK,2004,77.78,42.38
765,OK,2005,80.4163492063492,41.67460317460317
766,OK,2006,80.36,46.851111111111116
767,OK,2007,85.4,37.88666666666667
768,OK,2008,82.87857142857145,38.71333333333333
769,OK,2009,80.42949561403508,41.385185185185186
770,OK,2010,80.81452241715401,36.66890838206627
771,OK,2011,87.6416179337232,38.354385964912275
772,OK,2012,83.10877192982457,45.63333333333335
773,OK,2013,80.12554824561404,40.2911306042885
774,OK,2014,78.1456140350877,39.732066276803124
775,OK,2015,80.63256578947367,42.47182662538701
776,OK,2016,81.86518218623483,41.17120005897096
777,OR,1996,69.02857142857142,38.84285714285714
778,OR,1997,66.23878787878787,38.51424963924964
779,OR,1998,66.79361311776172,40.28192007797271
780,OR,1999,64.00263157894736,41.222027290448345
781,OR,2000,66.87894736842104,36.45238095238095
782,OR,2001,65.04761904761905,35.93708513708514
783,OR,2002,66.36594516594518,39.57121212121212
784,OR,2003,64.4090909090909,37.94090909090909
785,OR,2004,71.06818181818184,38.68181818181819
786,OR,2005,65.84761904761905,36.01666666666667
787,OR,2006,64.60151515151516,35.12727272727273
788,OR,2007,62.84000000000001,30.3
789,OR,2008,68.35000000000001,32.30909090909092
790,OR,2009,67.21619528619529,36.380461133069836
791,OR,2010,64.64583333333333,39.11861111111111
792,OR,2011,66.21527777777779,36.57795893719807
793,OR,2012,67.1138888888889,37.25416666666666
794,OR,2013,68.05580808080809,33.828804347826086
795,OR,2014,68.23460144927537,38.570611111111106
796,OR,2015,70.31942797540623,38.57777777777778
797,OR,2016,65.81563492063492,37.907777777777774
798,PA,1996,71.6125,31.8625
799,PA,1997,66.67185185185186,30.370707070707073
800,PA,1998,68.23939393939393,36.71818181818181
801,PA,1999,72.39467787114846,32.41284907902555
802,PA,2000,68.63684210526314,24.108695652173914
803,PA,2001,68.19855072463768,31.623188405797105
804,PA,2002,72.39446640316204,35.030434782608694
805,PA,2003,65.65652173913044,24.960869565217386
806,PA,2004,71.00434782608696,29.391304347826093
807,PA,2005,73.34848484848484,28.49579020013803
808,PA,2006,71.82121212121213,35.12173913043478
809,PA,2007,71.9,22.799999999999997
810,PA,2008,73.38000000000001,29.800000000000004
811,PA,2009,68.21066666666667,28.704700854700857
812,PA,2010,73.62870680044593,27.438410256410254
813,PA,2011,72.69347826086955,30.76805555555556
814,PA,2012,72.36914251207729,35.363888888888894
815,PA,2013,71.52826086956522,32.074999999999996
816,PA,2014,70.07131642512077,27.404770531400967
817,PA,2015,71.26147342995169,25.730736714975844
